Year, Week, [-3.750892162323 -73.2434844970703], [-3.750892162323 -73.2934875488281], [-3.70089221000671 -73.2434844970703], [-3.80089211463928 -73.2434844970703]
2013, 22, 3.014714e-01, 3.831857e-01, 3.800286e-01, 2.806286e-01
2013, 23, 2.476000e-01, 3.503571e-01, 2.963429e-01, 2.853714e-01
2013, 24, 2.387286e-01, 2.497714e-01, 2.510286e-01, 2.525857e-01
2013, 25, 3.104286e-01, 4.039429e-01, 3.027000e-01, 4.066143e-01
2013, 26, 3.394667e-01, 2.736000e-01, 2.400714e-01, 3.569429e-01
2013, 27, 3.352429e-01, 3.648714e-01, 3.066857e-01, 2.318429e-01
2013, 28, 3.340857e-01, 3.680000e-01, 2.916429e-01, 2.838286e-01
2013, 29, 2.511714e-01, 2.190857e-01, 2.269143e-01, 2.061000e-01
2013, 30, 9.820000e-02, 1.426857e-01, 9.791667e-02, 1.435000e-01
2013, 31, 2.673571e-01, 2.957286e-01, 3.296286e-01, 2.432714e-01
2013, 32, 2.528167e-01, 2.391286e-01, 2.439429e-01, 2.586571e-01
2013, 33, 3.543857e-01, 3.085143e-01, 1.755571e-01, 3.886000e-01
2013, 34, 2.413286e-01, 2.587286e-01, 2.755500e-01, 2.587143e-01
2013, 35, 2.129857e-01, 2.461571e-01, 2.557714e-01, 2.571714e-01
2013, 36, 3.113857e-01, 3.328143e-01, 3.432000e-01, 2.765000e-01
2013, 37, 3.336571e-01, 3.490143e-01, 3.046571e-01, 4.015857e-01
2013, 38, 4.517571e-01, 4.050571e-01, 4.718667e-01, 4.595714e-01
2013, 39, 1.925143e-01, 2.016571e-01, 4.041667e-02, 2.609714e-01
2013, 40, 2.087857e-01, 2.486286e-01, 2.965286e-01, 2.225571e-01
2013, 41, 2.945600e-01, 3.593000e-01, 2.732833e-01, 3.425500e-01
2013, 42, 3.658429e-01, 3.771857e-01, 3.793429e-01, 3.881714e-01
2013, 43, 4.570714e-01, 4.603714e-01, 4.596000e-01, 4.382000e-01
2013, 44, 1.965429e-01, 3.030143e-01, 2.879714e-01, 1.977143e-01
2013, 45, 2.863000e-01, 2.789714e-01, 2.788286e-01, 2.541429e-01
2013, 46, 5.527000e-01, 5.387333e-01, 4.986333e-01, 5.963667e-01
2013, 47, 1.843000e-01, 1.063000e-01, 1.614000e-01, 2.652000e-01
2013, 48, 2.498000e-01, 2.385600e-01, 3.032800e-01, 2.581000e-01
2013, 49, 1.322000e-01, 1.921000e-01, 1.328500e-01, 1.751500e-01
2013, 50, 3.116000e-01, 2.814000e-01, 2.210333e-01, 3.635333e-01
2013, 51, 3.787000e-01, 6.469000e-01, 4.384500e-01, 5.775500e-01
2013, 52, 3.069250e-01, 1.664200e-01, 1.813400e-01, 1.335200e-01
